date,shift,machine_id,planned_time_min,downtime_min,units_produced,units_rejected,ideal_cycle_time_sec
2025-04-05,Tarde,M-02,480,81,74156,2099,0.3
2025-04-05,Noche,M-02,480,0,79353,2326,0.3
2025-04-05,Mañana,M-03,480,148,41778,924,0.45
2025-04-05,Tarde,M-03,480,0,55014,611,0.45
2025-04-05,Noche,M-03,480,57,49583,1270,0.45
2025-04-05,Mañana,M-04,480,80,87956,2255,0.25
2025-04-05,Tarde,M-04,480,107,79983,1378,0.25
2025-04-05,Noche,M-04,480,64,87351,1554,0.25
2025-04-05,Mañana,M-05,480,30,69725,1894,0.35
2025-04-05,Tarde,M-05,480,0,71091,1214,0.35
2025-04-05,Noche,M-05,480,155,47662,1684,0.35
2025-04-06,Mañana,M-01,480,0,85046,2552,0.3
2025-04-06,Tarde,M-01,480,61,76287,1003,0.3
2025-04-06,Noche,M-01,480,61,69734,1003,0.3
2025-04-06,Mañana,M-02,480,22,78543,2879,0.3
2025-04-06,Tarde,M-02,480,31,81114,1791,0.3
2025-04-06,Noche,M-02,480,13,79063,2300,0.3
2025-04-06,Mañana,M-03,480,103,47016,652,0.45
2025-04-06,Tarde,M-03,480,74,47615,1542,0.45
2025-04-06,Noche,M-03,480,121,40453,453,0.45
2025-04-06,Mañana,M-04,480,0,103055,4094,0.25
2025-04-06,Tarde,M-04,480,0,101498,3424,0.25
2025-04-06,Noche,M-04,480,0,97585,1118,0.25
2025-04-06,Mañana,M-05,480,209,41432,1496,0.35
2025-04-06,Tarde,M-05,480,46,65260,1313,0.35
2025-04-06,Noche,M-05,480,24,62276,881,0.35
2025-04-07,Mañana,M-01,480,19,80018,2547,0.3
2025-04-07,Tarde,M-01,480,0,86133,2472,0.3
2025-04-07,Noche,M-01,480,0,84613,1706,0.3
2025-04-07,Mañana,M-02,480,0,89323,2080,0.3
2025-04-07,Tarde,M-02,480,0,80141,1199,0.3
2025-04-07,Noche,M-02,480,0,81750,2709,0.3
2025-04-07,Mañana,M-03,480,51,52459,827,0.45
2025-04-07,Tarde,M-03,480,13,58277,1494,0.45
2025-04-07,Noche,M-03,480,103,40306,426,0.45
2025-04-07,Mañana,M-04,480,134,75900,1488,0.25
2025-04-07,Tarde,M-04,480,20,95393,1470,0.25
2025-04-07,Noche,M-04,480,0,96800,2077,0.25
2025-04-07,Mañana,M-05,480,0,79617,2090,0.35
2025-04-07,Tarde,M-05,480,0,69594,2300,0.35
2025-04-07,Noche,M-05,480,0,72997,2216,0.35
2025-04-08,Mañana,M-01,480,0,92672,1431,0.3
2025-04-08,Tarde,M-01,480,60,77989,1383,0.3
2025-04-08,Noche,M-01,480,196,49135,1058,0.3
2025-04-08,Mañana,M-02,480,0,82298,1970,0.3
2025-04-08,Tarde,M-02,480,33,80303,3004,0.3
2025-04-08,Noche,M-02,480,0,80944,2232,0.3
2025-04-08,Mañana,M-03,480,0,60259,1780,0.45
2025-04-08,Tarde,M-03,480,0,57001,1332,0.45
2025-04-08,Noche,M-03,480,66,46459,699,0.45
2025-04-08,Mañana,M-04,480,0,111088,4314,0.25
2025-04-08,Tarde,M-04,480,74,91240,2611,0.25
2025-04-08,Noche,M-04,480,22,97285,2380,0.25
2025-04-08,Mañana,M-05,480,17,76983,2715,0.35
2025-04-08,Tarde,M-05,480,0,75896,1399,0.35
2025-04-08,Noche,M-05,480,0,69199,837,0.35
2025-04-09,Mañana,M-01,480,0,89645,3129,0.3
2025-04-09,Tarde,M-01,480,97,71693,1401,0.3
2025-04-09,Noche,M-01,480,28,80469,2513,0.3
2025-04-09,Mañana,M-02,480,0,89229,1753,0.3
2025-04-09,Tarde,M-02,480,0,89868,1784,0.3
2025-04-09,Noche,M-02,480,131,55920,1491,0.3
2025-04-09,Mañana,M-03,480,77,51326,1516,0.45
2025-04-09,Tarde,M-03,480,105,43815,600,0.45
2025-04-09,Noche,M-03,480,69,43608,920,0.45
2025-04-09,Mañana,M-04,480,0,98049,3166,0.25
2025-04-09,Tarde,M-04,480,77,88935,2557,0.25
2025-04-09,Noche,M-04,480,89,76291,2833,0.25
2025-04-09,Mañana,M-05,480,57,62602,1146,0.35
2025-04-09,Tarde,M-05,480,39,68138,1837,0.35
2025-04-09,Noche,M-05,480,71,55332,984,0.35
2025-04-10,Mañana,M-01,480,81,74809,1363,0.3
2025-04-10,Tarde,M-01,480,136,61211,1445,0.3
2025-04-10,Noche,M-01,480,140,55233,1679,0.3
2025-04-10,Mañana,M-02,480,44,74574,2359,0.3
2025-04-10,Tarde,M-02,480,0,89414,2322,0.3
2025-04-10,Noche,M-02,480,0,79225,1587,0.3
2025-04-10,Mañana,M-03,480,47,50437,1002,0.45
2025-04-10,Tarde,M-03,480,0,57426,622,0.45
2025-04-10,Noche,M-03,480,57,49338,859,0.45
2025-04-10,Mañana,M-04,480,11,106773,2732,0.25
2025-04-10,Tarde,M-04,480,0,95960,2686,0.25
2025-04-10,Noche,M-04,480,72,82831,1040,0.25
2025-04-10,Mañana,M-05,480,0,70272,1363,0.35
2025-04-10,Tarde,M-05,480,102,53840,1524,0.35
2025-04-10,Noche,M-05,480,22,66245,1248,0.35
2025-04-11,Mañana,M-01,480,0,82703,2692,0.3
2025-04-11,Tarde,M-01,480,0,85851,2557,0.3
2025-04-11,Noche,M-01,480,0,79140,2679,0.3
2025-04-11,Mañana,M-02,480,84,74760,1766,0.3
2025-04-11,Tarde,M-02,480,0,81302,1063,0.3
2025-04-11,Noche,M-02,480,39,77778,1071,0.3
2025-04-11,Mañana,M-03,480,35,55592,1297,0.45
2025-04-11,Tarde,M-03,480,0,58705,693,0.45
2025-04-11,Noche,M-03,480,40,50763,981,0.45
2025-04-11,Mañana,M-04,480,48,92394,1946,0.25
2025-04-11,Tarde,M-04,480,0,102846,3121,0.25
2025-04-11,Noche,M-04,480,0,96535,3384,0.25
2025-04-11,Mañana,M-05,480,37,71707,1451,0.35
2025-04-11,Tarde,M-05,480,39,67610,1347,0.35
2025-04-11,Noche,M-05,480,29,63017,1251,0.35
2025-04-12,Mañana,M-01,480,0,91692,3421,0.3
2025-04-12,Tarde,M-01,480,101,64464,1089,0.3
2025-04-12,Noche,M-01,480,57,73696,1568,0.3
2025-04-12,Mañana,M-02,480,5,84886,1036,0.3
2025-04-12,Tarde,M-02,480,0,80439,1505,0.3
2025-04-12,Noche,M-02,480,0,81279,2679,0.3
2025-04-12,Mañana,M-03,480,0,54627,870,0.45
2025-04-12,Tarde,M-03,480,0,59363,1873,0.45
2025-04-12,Noche,M-03,480,21,49182,751,0.45
2025-04-12,Mañana,M-04,480,0,99318,3470,0.25
2025-04-12,Tarde,M-04,480,0,103763,3792,0.25
2025-04-12,Noche,M-04,480,0,92760,2197,0.25
2025-04-12,Mañana,M-05,480,25,75109,2952,0.35
2025-04-12,Tarde,M-05,480,191,43919,1354,0.35
2025-04-12,Noche,M-05,480,0,68249,1984,0.35
2025-04-13,Mañana,M-01,480,140,60473,701,0.3
2025-04-13,Tarde,M-01,480,110,62815,781,0.3
2025-04-13,Noche,M-01,480,14,74605,1614,0.3
2025-04-13,Mañana,M-02,480,50,74947,2351,0.3
2025-04-13,Tarde,M-02,480,35,78288,2147,0.3
2025-04-13,Noche,M-02,480,25,71529,1186,0.3
2025-04-13,Mañana,M-03,480,0,61029,1335,0.45
2025-04-13,Tarde,M-03,480,93,43488,1533,0.45
2025-04-13,Noche,M-03,480,0,50646,1648,0.45
2025-04-13,Mañana,M-04,480,0,105092,1776,0.25
2025-04-13,Tarde,M-04,480,0,101851,2046,0.25
2025-04-13,Noche,M-04,480,31,93839,1830,0.25
2025-04-13,Mañana,M-05,480,44,65913,809,0.35
2025-04-13,Tarde,M-05,480,169,49707,643,0.35
2025-04-13,Noche,M-05,480,0,64695,1035,0.35
2025-04-14,Mañana,M-01,480,0,85392,1629,0.3
2025-04-14,Tarde,M-01,480,59,79208,2579,0.3
2025-04-14,Noche,M-01,480,35,77677,2601,0.3
2025-04-14,Mañana,M-02,480,38,83178,861,0.3
2025-04-14,Tarde,M-02,480,9,87157,1466,0.3
2025-04-14,Noche,M-02,480,89,65923,1586,0.3
2025-04-14,Mañana,M-03,480,48,51923,1986,0.45
2025-04-14,Tarde,M-03,480,37,48907,692,0.45
2025-04-14,Noche,M-03,480,103,41194,929,0.45
2025-04-14,Mañana,M-04,480,44,97614,1853,0.25
2025-04-14,Tarde,M-04,480,12,104663,1529,0.25
2025-04-14,Noche,M-04,480,99,81400,1312,0.25
2025-04-14,Mañana,M-05,480,26,70588,1402,0.35
2025-04-14,Tarde,M-05,480,78,57076,1750,0.35
2025-04-14,Noche,M-05,480,23,69146,1491,0.35
2025-04-15,Mañana,M-01,480,0,84953,2185,0.3
2025-04-15,Tarde,M-01,480,20,77694,2780,0.3
2025-04-15,Noche,M-01,480,29,71822,1619,0.3
2025-04-15,Mañana,M-02,480,67,73280,2530,0.3
2025-04-15,Tarde,M-02,480,88,73211,2022,0.3
2025-04-15,Noche,M-02,480,27,72866,2895,0.3
2025-04-15,Mañana,M-03,480,24,57572,1483,0.45
2025-04-15,Tarde,M-03,480,113,44026,1653,0.45
2025-04-15,Noche,M-03,480,14,51270,1779,0.45
2025-04-15,Mañana,M-04,480,138,74023,1594,0.25
2025-04-15,Tarde,M-04,480,16,96917,3718,0.25
2025-04-15,Noche,M-04,480,0,101157,1842,0.25
2025-04-15,Mañana,M-05,480,23,73153,2316,0.35
2025-04-15,Tarde,M-05,480,0,72571,2886,0.35
2025-04-15,Noche,M-05,480,7,70171,1763,0.35
2025-04-16,Mañana,M-01,480,104,64322,694,0.3
2025-04-16,Tarde,M-01,480,39,76634,2481,0.3
2025-04-16,Noche,M-01,480,52,70030,2273,0.3
2025-04-16,Mañana,M-02,480,85,73378,2304,0.3
2025-04-16,Tarde,M-02,480,28,83390,1260,0.3
2025-04-16,Noche,M-02,480,0,76137,1433,0.3
2025-04-16,Mañana,M-03,480,22,56826,587,0.45
2025-04-16,Tarde,M-03,480,25,51549,568,0.45
2025-04-16,Noche,M-03,480,42,49801,1568,0.45
2025-04-16,Mañana,M-04,480,68,84103,2789,0.25
2025-04-16,Tarde,M-04,480,112,73759,1670,0.25
2025-04-16,Noche,M-04,480,77,83365,943,0.25
2025-04-16,Mañana,M-05,480,15,73133,1147,0.35
2025-04-16,Tarde,M-05,480,0,73033,2787,0.35
2025-04-16,Noche,M-05,480,0,66289,1372,0.35
2025-04-17,Mañana,M-01,480,0,86232,1680,0.3
2025-04-17,Tarde,M-01,480,0,84278,1009,0.3
2025-04-17,Noche,M-01,480,75,67018,2213,0.3
2025-04-17,Mañana,M-02,480,10,82741,1062,0.3
2025-04-17,Tarde,M-02,480,0,86201,1866,0.3
2025-04-17,Noche,M-02,480,64,74045,2220,0.3
2025-04-17,Mañana,M-03,480,0,54535,2037,0.45
2025-04-17,Tarde,M-03,480,43,49617,1370,0.45
2025-04-17,Noche,M-03,480,113,39008,973,0.45
2025-04-17,Mañana,M-04,480,0,103114,3017,0.25
2025-04-17,Tarde,M-04,480,0,104708,4152,0.25
2025-04-17,Noche,M-04,480,37,86406,2532,0.25
2025-04-17,Mañana,M-05,480,61,67523,1139,0.35
2025-04-17,Tarde,M-05,480,67,66519,2264,0.35
2025-04-17,Noche,M-05,480,88,55832,568,0.35
2025-04-18,Mañana,M-01,480,72,78547,1081,0.3
2025-04-18,Tarde,M-01,480,0,85285,2887,0.3
2025-04-18,Noche,M-01,480,0,80449,1833,0.3
2025-04-18,Mañana,M-02,480,40,77386,1183,0.3
2025-04-18,Tarde,M-02,480,0,82340,1930,0.3
2025-04-18,Noche,M-02,480,76,63899,2503,0.3
2025-04-18,Mañana,M-03,480,71,49119,1389,0.45
2025-04-18,Tarde,M-03,480,76,44537,954,0.45
2025-04-18,Noche,M-03,480,33,50244,767,0.45
2025-04-18,Mañana,M-04,480,0,102148,1889,0.25
2025-04-18,Tarde,M-04,480,30,90763,2185,0.25
2025-04-18,Noche,M-04,480,0,92498,960,0.25
2025-04-18,Mañana,M-05,480,41,67622,1519,0.35
2025-04-18,Tarde,M-05,480,17,69964,2045,0.35
2025-04-18,Noche,M-05,480,21,70153,963,0.35
2025-04-19,Mañana,M-01,480,126,65574,1380,0.3
2025-04-19,Tarde,M-01,480,0,83457,1896,0.3
2025-04-19,Noche,M-01,480,0,80135,3016,0.3
2025-04-19,Mañana,M-02,480,0,89739,973,0.3
2025-04-19,Tarde,M-02,480,73,76061,1096,0.3
2025-04-19,Noche,M-02,480,0,81201,2426,0.3
2025-04-19,Mañana,M-03,480,0,55296,706,0.45
2025-04-19,Tarde,M-03,480,57,49905,781,0.45
2025-04-19,Noche,M-03,480,13,53448,1337,0.45
2025-04-19,Mañana,M-04,480,95,81954,1831,0.25
2025-04-19,Tarde,M-04,480,103,82780,1683,0.25
2025-04-19,Noche,M-04,480,0,99608,3775,0.25
2025-04-19,Mañana,M-05,480,25,73941,742,0.35
2025-04-19,Tarde,M-05,480,0,74513,1918,0.35
2025-04-19,Noche,M-05,480,10,64575,1006,0.35
2025-04-20,Mañana,M-01,480,0,87204,2186,0.3
2025-04-20,Tarde,M-01,480,0,85488,1400,0.3
2025-04-20,Noche,M-01,480,0,83019,2845,0.3
2025-04-20,Mañana,M-02,480,0,92923,3359,0.3
2025-04-20,Tarde,M-02,480,33,82746,1239,0.3
2025-04-20,Noche,M-02,480,0,79075,1447,0.3
2025-04-20,Mañana,M-03,480,40,53282,1748,0.45
2025-04-20,Tarde,M-03,480,0,54750,2116,0.45
2025-04-20,Noche,M-03,480,87,45557,968,0.45
2025-04-20,Mañana,M-04,480,18,106650,2580,0.25
2025-04-20,Tarde,M-04,480,0,100741,2128,0.25
2025-04-20,Noche,M-04,480,34,88177,1033,0.25
2025-04-20,Mañana,M-05,480,0,73203,952,0.35
2025-04-20,Tarde,M-05,480,56,66997,2529,0.35
2025-04-20,Noche,M-05,480,0,65463,1696,0.35
2025-04-21,Mañana,M-01,480,91,70937,2114,0.3
2025-04-21,Tarde,M-01,480,0,86282,3300,0.3
2025-04-21,Noche,M-01,480,0,81789,2961,0.3
2025-04-21,Mañana,M-02,480,135,65223,1333,0.3
2025-04-21,Tarde,M-02,480,47,77522,2430,0.3
2025-04-21,Noche,M-02,480,204,43359,1081,0.3
2025-04-21,Mañana,M-03,480,0,60792,2424,0.45
2025-04-21,Tarde,M-03,480,120,43784,1304,0.45
2025-04-21,Noche,M-03,480,0,53120,1671,0.45
2025-04-21,Mañana,M-04,480,0,110762,4106,0.25
2025-04-21,Tarde,M-04,480,99,76702,1079,0.25
2025-04-21,Noche,M-04,480,15,97072,1939,0.25
2025-04-21,Mañana,M-05,480,0,75630,2852,0.35
2025-04-21,Tarde,M-05,480,0,71132,2653,0.35
2025-04-21,Noche,M-05,480,96,58500,1351,0.35
2025-04-22,Mañana,M-01,480,0,84584,1584,0.3
2025-04-22,Tarde,M-01,480,0,82953,2303,0.3
2025-04-22,Noche,M-01,480,0,85055,2312,0.3
2025-04-22,Mañana,M-02,480,0,85210,1823,0.3
2025-04-22,Tarde,M-02,480,70,76961,1507,0.3
2025-04-22,Noche,M-02,480,0,82271,2788,0.3
2025-04-22,Mañana,M-03,480,24,52457,539,0.45
2025-04-22,Tarde,M-03,480,49,51929,748,0.45
2025-04-22,Noche,M-03,480,6,53600,1032,0.45
2025-04-22,Mañana,M-04,480,167,72696,1453,0.25
2025-04-22,Tarde,M-04,480,56,94835,3156,0.25
2025-04-22,Noche,M-04,480,39,94347,2494,0.25
2025-04-22,Mañana,M-05,480,0,76636,3043,0.35
2025-04-22,Tarde,M-05,480,64,64579,1023,0.35
2025-04-22,Noche,M-05,480,69,59611,2035,0.35
2025-04-23,Mañana,M-01,480,85,68454,2113,0.3
2025-04-23,Tarde,M-01,480,0,80770,1336,0.3
2025-04-23,Noche,M-01,480,43,69330,2327,0.3
2025-04-23,Mañana,M-02,480,53,82079,1057,0.3
2025-04-23,Tarde,M-02,480,148,58099,839,0.3
2025-04-23,Noche,M-02,480,107,60830,1696,0.3
2025-04-23,Mañana,M-03,480,0,60123,2000,0.45
2025-04-23,Tarde,M-03,480,113,40411,545,0.45
2025-04-23,Noche,M-03,480,0,54579,2033,0.45
2025-04-23,Mañana,M-04,480,0,106032,4201,0.25
2025-04-23,Tarde,M-04,480,16,102112,1575,0.25
2025-04-23,Noche,M-04,480,37,86644,1191,0.25
2025-04-23,Mañana,M-05,480,0,76990,2761,0.35
2025-04-23,Tarde,M-05,480,42,62080,1656,0.35
2025-04-23,Noche,M-05,480,20,62222,2184,0.35
2025-04-24,Mañana,M-01,480,25,78705,2564,0.3
2025-04-24,Tarde,M-01,480,237,42600,827,0.3
2025-04-24,Noche,M-01,480,0,81166,2400,0.3
2025-04-24,Mañana,M-02,480,0,84557,2755,0.3
2025-04-24,Tarde,M-02,480,0,80545,1526,0.3
2025-04-24,Noche,M-02,480,61,73900,1389,0.3
2025-04-24,Mañana,M-03,480,77,50155,1287,0.45
2025-04-24,Tarde,M-03,480,138,38349,1368,0.45
2025-04-24,Noche,M-03,480,0,50996,1354,0.45
2025-04-24,Mañana,M-04,480,69,84724,1495,0.25
2025-04-24,Tarde,M-04,480,0,107099,2356,0.25
2025-04-24,Noche,M-04,480,0,93319,2123,0.25
2025-04-24,Mañana,M-05,480,49,71627,2213,0.35
2025-04-24,Tarde,M-05,480,0,71408,2122,0.35
2025-04-24,Noche,M-05,480,51,65568,1508,0.35
2025-04-25,Mañana,M-01,480,0,88553,1091,0.3
2025-04-25,Tarde,M-01,480,0,80381,2126,0.3
2025-04-25,Noche,M-01,480,0,81856,1709,0.3
2025-04-25,Mañana,M-02,480,0,84747,3056,0.3
2025-04-25,Tarde,M-02,480,0,79262,1689,0.3
2025-04-25,Noche,M-02,480,85,66913,2288,0.3
2025-04-25,Mañana,M-03,480,0,57079,1550,0.45
2025-04-25,Tarde,M-03,480,27,56103,848,0.45
2025-04-25,Noche,M-03,480,88,43624,603,0.45
2025-04-25,Mañana,M-04,480,0,105019,1540,0.25
2025-04-25,Tarde,M-04,480,0,100061,3208,0.25
2025-04-25,Noche,M-04,480,0,99312,3896,0.25
2025-04-25,Mañana,M-05,480,89,60505,1247,0.35
2025-04-25,Tarde,M-05,480,69,62361,1967,0.35
2025-04-25,Noche,M-05,480,56,61933,761,0.35
2025-04-26,Mañana,M-01,480,0,82678,2253,0.3
2025-04-26,Tarde,M-01,480,0,82346,3119,0.3
2025-04-26,Noche,M-01,480,125,56591,1411,0.3
2025-04-26,Mañana,M-02,480,44,81422,1804,0.3
2025-04-26,Tarde,M-02,480,115,60250,1370,0.3
2025-04-26,Noche,M-02,480,43,74726,2810,0.3
2025-04-26,Mañana,M-03,480,169,35620,1253,0.45
2025-04-26,Tarde,M-03,480,23,53753,812,0.45
2025-04-26,Noche,M-03,480,160,34731,850,0.45
2025-04-26,Mañana,M-04,480,0,97950,2834,0.25
2025-04-26,Tarde,M-04,480,0,107359,4066,0.25
2025-04-26,Noche,M-04,480,56,83572,2378,0.25
2025-04-26,Mañana,M-05,480,0,73437,745,0.35
2025-04-26,Tarde,M-05,480,130,52906,663,0.35
2025-04-26,Noche,M-05,480,30,68102,695,0.35
2025-04-27,Mañana,M-01,480,104,67209,2470,0.3
2025-04-27,Tarde,M-01,480,71,73692,1708,0.3
2025-04-27,Noche,M-01,480,0,82989,844,0.3
2025-04-27,Mañana,M-02,480,37,76731,1736,0.3
2025-04-27,Tarde,M-02,480,0,79505,2384,0.3
2025-04-27,Noche,M-02,480,148,57161,1128,0.3
2025-04-27,Mañana,M-03,480,141,42992,931,0.45
2025-04-27,Tarde,M-03,480,0,53571,569,0.45
2025-04-27,Noche,M-03,480,0,53580,1769,0.45
2025-04-27,Mañana,M-04,480,0,107296,2174,0.25
2025-04-27,Tarde,M-04,480,91,81636,2328,0.25
2025-04-27,Noche,M-04,480,63,89247,1554,0.25
2025-04-27,Mañana,M-05,480,70,64897,1016,0.35
2025-04-27,Tarde,M-05,480,50,64220,1169,0.35
2025-04-27,Noche,M-05,480,0,65675,691,0.35
2025-04-28,Mañana,M-01,480,0,91557,1960,0.3
2025-04-28,Tarde,M-01,480,24,77548,1766,0.3
2025-04-28,Noche,M-01,480,0,79598,919,0.3
2025-04-28,Mañana,M-02,480,0,85788,3284,0.3
2025-04-28,Tarde,M-02,480,36,73754,2385,0.3
2025-04-28,Noche,M-02,480,0,80075,2983,0.3
2025-04-28,Mañana,M-03,480,0,55819,2146,0.45
2025-04-28,Tarde,M-03,480,23,54984,1676,0.45
2025-04-28,Noche,M-03,480,77,46426,1284,0.45
2025-04-28,Mañana,M-04,480,50,90321,1943,0.25
2025-04-28,Tarde,M-04,480,69,83543,1952,0.25
2025-04-28,Noche,M-04,480,0,102064,2916,0.25
2025-04-28,Mañana,M-05,480,0,74625,2449,0.35
2025-04-28,Tarde,M-05,480,31,65180,1728,0.35
2025-04-28,Noche,M-05,480,0,72315,2574,0.35
2025-04-29,Mañana,M-01,480,128,60412,1363,0.3
2025-04-29,Tarde,M-01,480,88,67284,2602,0.3
2025-04-29,Noche,M-01,480,0,85378,1340,0.3
2025-04-29,Mañana,M-02,480,66,72024,2342,0.3
2025-04-29,Tarde,M-02,480,17,82893,1343,0.3
2025-04-29,Noche,M-02,480,0,81133,2252,0.3
2025-04-29,Mañana,M-03,480,0,61531,1561,0.45
2025-04-29,Tarde,M-03,480,26,52047,864,0.45
2025-04-29,Noche,M-03,480,103,40630,453,0.45
2025-04-29,Mañana,M-04,480,0,110134,4164,0.25
2025-04-29,Tarde,M-04,480,0,105584,3090,0.25
2025-04-29,Noche,M-04,480,0,100558,2618,0.25
2025-04-29,Mañana,M-05,480,0,73373,2065,0.35
2025-04-29,Tarde,M-05,480,85,57911,811,0.35
2025-04-29,Noche,M-05,480,44,64476,1185,0.35
2025-04-30,Mañana,M-01,480,0,81780,2430,0.3
2025-04-30,Tarde,M-01,480,91,72709,1288,0.3
2025-04-30,Noche,M-01,480,23,79717,1324,0.3
2025-04-30,Mañana,M-02,480,0,88300,3022,0.3
2025-04-30,Tarde,M-02,480,81,69219,2565,0.3
2025-04-30,Noche,M-02,480,0,76995,1197,0.3
2025-04-30,Mañana,M-03,480,92,47993,510,0.45
2025-04-30,Tarde,M-03,480,0,54092,1180,0.45
2025-04-30,Noche,M-03,480,24,50407,1192,0.45
2025-04-30,Mañana,M-04,480,43,95777,3045,0.25
2025-04-30,Tarde,M-04,480,57,93470,3075,0.25
2025-04-30,Noche,M-04,480,46,90308,1628,0.25
2025-04-30,Mañana,M-05,480,103,61547,772,0.35
2025-04-30,Tarde,M-05,480,0,75120,2762,0.35
2025-04-30,Noche,M-05,480,57,61057,1100,0.35
2025-05-01,Mañana,M-01,480,20,79335,1499,0.3
2025-05-01,Tarde,M-01,480,9,77681,1299,0.3
2025-05-01,Noche,M-01,480,0,79156,1630,0.3
2025-05-01,Mañana,M-02,480,0,92217,2815,0.3
2025-05-01,Tarde,M-02,480,17,81649,3243,0.3
2025-05-01,Noche,M-02,480,0,85209,1572,0.3
2025-05-01,Mañana,M-03,480,0,56963,1185,0.45
2025-05-01,Tarde,M-03,480,71,48768,1481,0.45
2025-05-01,Noche,M-03,480,0,54762,1043,0.45
2025-05-01,Mañana,M-04,480,101,84538,3211,0.25
2025-05-01,Tarde,M-04,480,23,100360,1444,0.25
2025-05-01,Noche,M-04,480,0,95767,3247,0.25
2025-05-01,Mañana,M-05,480,90,59420,821,0.35
2025-05-01,Tarde,M-05,480,77,64784,1817,0.35
2025-05-01,Noche,M-05,480,46,61328,1623,0.35
2025-05-02,Mañana,M-01,480,37,84043,1810,0.3
2025-05-02,Tarde,M-01,480,38,80876,2777,0.3
2025-05-02,Noche,M-01,480,0,75996,1584,0.3
2025-05-02,Mañana,M-02,480,0,91398,1907,0.3
2025-05-02,Tarde,M-02,480,29,74995,1535,0.3
2025-05-02,Noche,M-02,480,70,71685,1902,0.3
2025-05-02,Mañana,M-03,480,40,56639,1762,0.45
2025-05-02,Tarde,M-03,480,69,47553,1476,0.45
2025-05-02,Noche,M-03,480,96,40836,708,0.45
2025-05-02,Mañana,M-04,480,0,109408,2461,0.25
2025-05-02,Tarde,M-04,480,38,93268,2954,0.25
2025-05-02,Noche,M-04,480,10,91780,1347,0.25
2025-05-02,Mañana,M-05,480,57,65086,1478,0.35
2025-05-02,Tarde,M-05,480,107,54412,2064,0.35
2025-05-02,Noche,M-05,480,0,65182,1390,0.35
2025-05-03,Mañana,M-01,480,84,76595,2156,0.3
2025-05-03,Tarde,M-01,480,0,86889,2113,0.3
2025-05-03,Noche,M-01,480,32,71697,2444,0.3
2025-05-03,Mañana,M-02,480,28,77972,1628,0.3
2025-05-03,Tarde,M-02,480,111,61762,1010,0.3
2025-05-03,Noche,M-02,480,0,84713,1324,0.3
2025-05-03,Mañana,M-03,480,0,61536,1059,0.45
2025-05-03,Tarde,M-03,480,0,57015,646,0.45
2025-05-03,Noche,M-03,480,127,39405,765,0.45
2025-05-03,Mañana,M-04,480,0,102839,1427,0.25
2025-05-03,Tarde,M-04,480,43,92621,2321,0.25
2025-05-03,Noche,M-04,480,84,77365,1125,0.25
2025-05-03,Mañana,M-05,480,31,74226,1257,0.35
2025-05-03,Tarde,M-05,480,0,74371,1057,0.35
2025-05-03,Noche,M-05,480,39,61948,1289,0.35
2025-05-04,Mañana,M-01,480,59,73985,2952,0.3
2025-05-04,Tarde,M-01,480,28,81140,2022,0.3
2025-05-04,Noche,M-01,480,99,66162,834,0.3
2025-05-04,Mañana,M-02,480,0,85214,3239,0.3
2025-05-04,Tarde,M-02,480,0,82282,1719,0.3
2025-05-04,Noche,M-02,480,0,76971,2552,0.3
2025-05-04,Mañana,M-03,480,0,58034,1026,0.45
2025-05-04,Tarde,M-03,480,46,50999,1066,0.45
2025-05-04,Noche,M-03,480,39,51935,720,0.45
2025-05-04,Mañana,M-04,480,0,109599,4226,0.25
2025-05-04,Tarde,M-04,480,0,104130,2621,0.25
2025-05-04,Noche,M-04,480,0,101221,3084,0.25
2025-05-04,Mañana,M-05,480,57,68516,2123,0.35
2025-05-04,Tarde,M-05,480,28,66508,980,0.35
2025-05-04,Noche,M-05,480,64,62650,1884,0.35
2025-05-05,Mañana,M-01,480,0,86996,2266,0.3
2025-05-05,Tarde,M-01,480,55,77683,1241,0.3
2025-05-05,Noche,M-01,480,0,78434,3128,0.3
2025-05-05,Mañana,M-02,480,40,76007,1796,0.3
2025-05-05,Tarde,M-02,480,14,83788,1642,0.3
2025-05-05,Noche,M-02,480,0,81442,1743,0.3
2025-05-05,Mañana,M-03,480,61,53873,1643,0.45
2025-05-05,Tarde,M-03,480,0,57503,719,0.45
2025-05-05,Noche,M-03,480,0,52910,1002,0.45
2025-05-05,Mañana,M-04,480,87,82595,3038,0.25
2025-05-05,Tarde,M-04,480,0,95703,3526,0.25
2025-05-05,Noche,M-04,480,19,88530,1812,0.25
2025-05-05,Mañana,M-05,480,42,70885,2762,0.35
2025-05-05,Tarde,M-05,480,93,57704,594,0.35
2025-05-05,Noche,M-05,480,61,61058,1203,0.35
2025-05-06,Mañana,M-01,480,152,61994,1873,0.3
2025-05-06,Tarde,M-01,480,0,87223,3458,0.3
2025-05-06,Noche,M-01,480,181,51686,807,0.3
2025-05-06,Mañana,M-02,480,55,74389,1170,0.3
2025-05-06,Tarde,M-02,480,21,84384,884,0.3
2025-05-06,Noche,M-02,480,92,64199,1320,0.3
2025-05-06,Mañana,M-03,480,44,51756,1955,0.45
2025-05-06,Tarde,M-03,480,37,52790,1387,0.45
2025-05-06,Noche,M-03,480,18,52483,1630,0.45
2025-05-06,Mañana,M-04,480,57,93799,2095,0.25
2025-05-06,Tarde,M-04,480,22,91904,2143,0.25
