date,shift,machine_id,reason,duration_min
2025-04-10,Noche,M-04,Falla mecánica,72
2025-04-10,Tarde,M-05,Falla mecánica,31
2025-04-10,Tarde,M-05,Falla mecánica,71
2025-04-10,Noche,M-05,Falla mecánica,22
2025-04-11,Mañana,M-02,Falta de material,31
2025-04-11,Mañana,M-02,Falta de material,53
2025-04-11,Noche,M-02,Falla mecánica,39
2025-04-11,Mañana,M-03,Cambio de formato,35
2025-04-11,Noche,M-03,Cambio de formato,40
2025-04-11,Mañana,M-04,Ajuste de calidad,9
2025-04-11,Mañana,M-04,Cambio de formato,39
2025-04-11,Mañana,M-05,Cambio de formato,26
2025-04-11,Mañana,M-05,Otros,11
2025-04-11,Tarde,M-05,Falta de material,39
2025-04-11,Noche,M-05,Limpieza no programada,29
2025-04-12,Tarde,M-01,Falla eléctrica,101
2025-04-12,Noche,M-01,Falla mecánica,57
2025-04-12,Mañana,M-02,Ajuste de calidad,5
2025-04-12,Noche,M-03,Falta de material,21
2025-04-12,Mañana,M-05,Cambio de formato,25
2025-04-12,Tarde,M-05,Falla eléctrica,111
2025-04-12,Tarde,M-05,Falla mecánica,33
2025-04-12,Tarde,M-05,Falla eléctrica,36
2025-04-12,Tarde,M-05,Ajuste de calidad,11
2025-04-13,Mañana,M-01,Ajuste de calidad,23
2025-04-13,Mañana,M-01,Falla mecánica,83
2025-04-13,Mañana,M-01,Falla mecánica,34
2025-04-13,Tarde,M-01,Falla eléctrica,85
2025-04-13,Tarde,M-01,Limpieza no programada,25
2025-04-13,Noche,M-01,Falta de material,14
2025-04-13,Mañana,M-02,Ajuste de calidad,16
2025-04-13,Mañana,M-02,Cambio de formato,34
2025-04-13,Tarde,M-02,Cambio de formato,35
2025-04-13,Noche,M-02,Ajuste de calidad,25
2025-04-13,Tarde,M-03,Falla eléctrica,93
2025-04-13,Noche,M-04,Cambio de formato,31
2025-04-13,Mañana,M-05,Falla mecánica,44
2025-04-13,Tarde,M-05,Falla mecánica,79
2025-04-13,Tarde,M-05,Cambio de formato,40
2025-04-13,Tarde,M-05,Falla mecánica,50
2025-04-14,Tarde,M-01,Falta de material,27
2025-04-14,Tarde,M-01,Falla mecánica,32
2025-04-14,Noche,M-01,Falla eléctrica,21
2025-04-14,Noche,M-01,Ajuste de calidad,14
2025-04-14,Mañana,M-02,Cambio de formato,38
2025-04-14,Tarde,M-02,Otros,9
2025-04-14,Noche,M-02,Falla mecánica,44
2025-04-14,Noche,M-02,Cambio de formato,45
2025-04-14,Mañana,M-03,Cambio de formato,22
2025-04-14,Mañana,M-03,Cambio de formato,26
2025-04-14,Tarde,M-03,Cambio de formato,37
2025-04-14,Noche,M-03,Cambio de formato,43
2025-04-14,Noche,M-03,Falla mecánica,60
2025-04-14,Mañana,M-04,Cambio de formato,44
2025-04-14,Tarde,M-04,Falta de material,12
2025-04-14,Noche,M-04,Cambio de formato,40
2025-04-14,Noche,M-04,Ajuste de calidad,24
2025-04-14,Noche,M-04,Falta de material,35
2025-04-14,Mañana,M-05,Cambio de formato,26
2025-04-14,Tarde,M-05,Falta de material,29
2025-04-14,Tarde,M-05,Falla mecánica,28
2025-04-14,Tarde,M-05,Falta de material,21
2025-04-14,Noche,M-05,Falla mecánica,23
2025-04-15,Tarde,M-01,Cambio de formato,20
2025-04-15,Noche,M-01,Falla mecánica,29
2025-04-15,Mañana,M-02,Cambio de formato,26
2025-04-15,Mañana,M-02,Falla mecánica,41
2025-04-15,Tarde,M-02,Falla mecánica,88
2025-04-15,Noche,M-02,Falta de material,27
2025-04-15,Mañana,M-03,Ajuste de calidad,24
2025-04-15,Tarde,M-03,Falla eléctrica,78
2025-04-15,Tarde,M-03,Cambio de formato,21
2025-04-15,Tarde,M-03,Ajuste de calidad,14
2025-04-15,Noche,M-03,Ajuste de calidad,14
2025-04-15,Mañana,M-04,Cambio de formato,25
2025-04-15,Mañana,M-04,Falla eléctrica,113
2025-04-15,Tarde,M-04,Falta de material,16
2025-04-15,Mañana,M-05,Falla mecánica,23
2025-04-15,Noche,M-05,Otros,7
2025-04-16,Mañana,M-01,Cambio de formato,25
2025-04-16,Mañana,M-01,Falla mecánica,79
2025-04-16,Tarde,M-01,Falta de material,39
2025-04-16,Noche,M-01,Cambio de formato,20
2025-04-16,Noche,M-01,Falla mecánica,32
2025-04-16,Mañana,M-02,Falla mecánica,85
2025-04-16,Tarde,M-02,Cambio de formato,28
2025-04-16,Mañana,M-03,Cambio de formato,22
2025-04-16,Tarde,M-03,Cambio de formato,25
2025-04-16,Noche,M-03,Falla mecánica,21
2025-04-16,Noche,M-03,Ajuste de calidad,21
2025-04-16,Mañana,M-04,Cambio de formato,29
2025-04-16,Mañana,M-04,Cambio de formato,39
2025-04-16,Tarde,M-04,Falla eléctrica,67
2025-04-16,Tarde,M-04,Falla eléctrica,45
2025-04-16,Noche,M-04,Cambio de formato,26
2025-04-16,Noche,M-04,Falta de material,14
2025-04-16,Noche,M-04,Falla mecánica,27
2025-04-16,Noche,M-04,Ajuste de calidad,10
2025-04-16,Mañana,M-05,Ajuste de calidad,15
2025-04-17,Noche,M-01,Falta de material,33
2025-04-17,Noche,M-01,Falla mecánica,42
2025-04-17,Mañana,M-02,Otros,10
2025-04-17,Noche,M-02,Ajuste de calidad,9
2025-04-17,Noche,M-02,Cambio de formato,40
2025-04-17,Noche,M-02,Ajuste de calidad,15
2025-04-17,Tarde,M-03,Cambio de formato,43
2025-04-17,Noche,M-03,Falla mecánica,30
2025-04-17,Noche,M-03,Cambio de formato,43
2025-04-17,Noche,M-03,Cambio de formato,27
2025-04-17,Noche,M-03,Falta de material,13
2025-04-17,Noche,M-04,Falla eléctrica,37
2025-04-17,Mañana,M-05,Cambio de formato,33
2025-04-17,Mañana,M-05,Falta de material,28
2025-04-17,Tarde,M-05,Cambio de formato,26
2025-04-17,Tarde,M-05,Cambio de formato,41
2025-04-17,Noche,M-05,Falla mecánica,63
2025-04-17,Noche,M-05,Cambio de formato,25
2025-04-18,Mañana,M-01,Falla mecánica,39
2025-04-18,Mañana,M-01,Falla mecánica,33
2025-04-18,Mañana,M-02,Falla mecánica,40
2025-04-18,Noche,M-02,Falla mecánica,76
2025-04-18,Mañana,M-03,Falla mecánica,71
2025-04-18,Tarde,M-03,Falla mecánica,76
2025-04-18,Noche,M-03,Ajuste de calidad,14
2025-04-18,Noche,M-03,Falta de material,19
2025-04-18,Tarde,M-04,Cambio de formato,30
2025-04-18,Mañana,M-05,Falta de material,41
2025-04-18,Tarde,M-05,Ajuste de calidad,17
2025-04-18,Noche,M-05,Cambio de formato,21
2025-04-19,Mañana,M-01,Falla mecánica,70
2025-04-19,Mañana,M-01,Limpieza no programada,21
2025-04-19,Mañana,M-01,Cambio de formato,35
2025-04-19,Tarde,M-02,Falla mecánica,73
2025-04-19,Tarde,M-03,Cambio de formato,42
2025-04-19,Tarde,M-03,Falta de material,15
2025-04-19,Noche,M-03,Ajuste de calidad,13
2025-04-19,Mañana,M-04,Falla eléctrica,95
2025-04-19,Tarde,M-04,Falta de material,15
2025-04-19,Tarde,M-04,Falla mecánica,88
2025-04-19,Mañana,M-05,Cambio de formato,25
2025-04-19,Noche,M-05,Ajuste de calidad,10
2025-04-20,Tarde,M-02,Falla eléctrica,33
2025-04-20,Mañana,M-03,Falta de material,40
2025-04-20,Noche,M-03,Ajuste de calidad,6
2025-04-20,Noche,M-03,Falla mecánica,81
2025-04-20,Mañana,M-04,Limpieza no programada,18
2025-04-20,Noche,M-04,Otros,12
2025-04-20,Noche,M-04,Limpieza no programada,22
2025-04-20,Tarde,M-05,Falta de material,56
2025-04-21,Mañana,M-01,Ajuste de calidad,12
2025-04-21,Mañana,M-01,Cambio de formato,39
2025-04-21,Mañana,M-01,Falta de material,40
2025-04-21,Mañana,M-02,Ajuste de calidad,19
2025-04-21,Mañana,M-02,Falla mecánica,77
2025-04-21,Mañana,M-02,Cambio de formato,39
2025-04-21,Tarde,M-02,Limpieza no programada,25
2025-04-21,Tarde,M-02,Otros,8
2025-04-21,Tarde,M-02,Ajuste de calidad,14
2025-04-21,Noche,M-02,Falla eléctrica,120
2025-04-21,Noche,M-02,Falla eléctrica,84
2025-04-21,Tarde,M-03,Cambio de formato,34
2025-04-21,Tarde,M-03,Limpieza no programada,25
2025-04-21,Tarde,M-03,Falta de material,25
2025-04-21,Tarde,M-03,Falla mecánica,36
2025-04-21,Tarde,M-04,Falla mecánica,47
2025-04-21,Tarde,M-04,Falta de material,52
2025-04-21,Noche,M-04,Falta de material,15
2025-04-21,Noche,M-05,Falta de material,51
2025-04-21,Noche,M-05,Falta de material,45
2025-04-22,Tarde,M-02,Cambio de formato,38
2025-04-22,Tarde,M-02,Cambio de formato,32
2025-04-22,Mañana,M-03,Falta de material,24
2025-04-22,Tarde,M-03,Cambio de formato,29
2025-04-22,Tarde,M-03,Ajuste de calidad,20
2025-04-22,Noche,M-03,Ajuste de calidad,6
2025-04-22,Mañana,M-04,Falla mecánica,88
2025-04-22,Mañana,M-04,Cambio de formato,26
2025-04-22,Mañana,M-04,Cambio de formato,42
2025-04-22,Mañana,M-04,Limpieza no programada,11
2025-04-22,Tarde,M-04,Falla mecánica,43
2025-04-22,Tarde,M-04,Falta de material,13
2025-04-22,Noche,M-04,Falta de material,29
2025-04-22,Noche,M-04,Otros,10
2025-04-22,Tarde,M-05,Cambio de formato,36
2025-04-22,Tarde,M-05,Falta de material,28
2025-04-22,Noche,M-05,Cambio de formato,24
2025-04-22,Noche,M-05,Cambio de formato,45
2025-04-23,Mañana,M-01,Falta de material,39
2025-04-23,Mañana,M-01,Falta de material,46
2025-04-23,Noche,M-01,Ajuste de calidad,5
2025-04-23,Noche,M-01,Cambio de formato,38
2025-04-23,Mañana,M-02,Cambio de formato,33
2025-04-23,Mañana,M-02,Falta de material,20
2025-04-23,Tarde,M-02,Falla mecánica,21
2025-04-23,Tarde,M-02,Falla mecánica,80
2025-04-23,Tarde,M-02,Falta de material,47
2025-04-23,Noche,M-02,Falla mecánica,30
2025-04-23,Noche,M-02,Falla mecánica,77
2025-04-23,Tarde,M-03,Falta de material,15
2025-04-23,Tarde,M-03,Ajuste de calidad,25
2025-04-23,Tarde,M-03,Cambio de formato,40
2025-04-23,Tarde,M-03,Falta de material,33
2025-04-23,Tarde,M-04,Falta de material,16
2025-04-23,Noche,M-04,Falta de material,37
2025-04-23,Tarde,M-05,Cambio de formato,42
2025-04-23,Noche,M-05,Ajuste de calidad,20
2025-04-24,Mañana,M-01,Ajuste de calidad,25
2025-04-24,Tarde,M-01,Falla eléctrica,43
2025-04-24,Tarde,M-01,Falla eléctrica,108
2025-04-24,Tarde,M-01,Falla mecánica,86
2025-04-24,Noche,M-02,Falla mecánica,15
2025-04-24,Noche,M-02,Falla mecánica,20
2025-04-24,Noche,M-02,Limpieza no programada,26
2025-04-24,Mañana,M-03,Falla mecánica,77
2025-04-24,Tarde,M-03,Cambio de formato,37
2025-04-24,Tarde,M-03,Cambio de formato,42
2025-04-24,Tarde,M-03,Falla mecánica,20
2025-04-24,Tarde,M-03,Falla mecánica,39
2025-04-24,Mañana,M-04,Falla mecánica,69
2025-04-24,Mañana,M-05,Cambio de formato,22
2025-04-24,Mañana,M-05,Falta de material,27
2025-04-24,Noche,M-05,Falta de material,36
2025-04-24,Noche,M-05,Ajuste de calidad,15
2025-04-25,Noche,M-02,Cambio de formato,23
2025-04-25,Noche,M-02,Ajuste de calidad,8
2025-04-25,Noche,M-02,Falla mecánica,54
2025-04-25,Tarde,M-03,Falla mecánica,27
2025-04-25,Noche,M-03,Cambio de formato,31
2025-04-25,Noche,M-03,Ajuste de calidad,22
2025-04-25,Noche,M-03,Falta de material,35
2025-04-25,Mañana,M-05,Falla mecánica,68
2025-04-25,Mañana,M-05,Falta de material,21
2025-04-25,Tarde,M-05,Falla mecánica,69
2025-04-25,Noche,M-05,Falla mecánica,26
2025-04-25,Noche,M-05,Limpieza no programada,23
2025-04-25,Noche,M-05,Ajuste de calidad,7
2025-04-26,Noche,M-01,Falla mecánica,69
2025-04-26,Noche,M-01,Falta de material,56
2025-04-26,Mañana,M-02,Falta de material,44
2025-04-26,Tarde,M-02,Falla eléctrica,115
2025-04-26,Noche,M-02,Cambio de formato,43
2025-04-26,Mañana,M-03,Limpieza no programada,29
2025-04-26,Mañana,M-03,Falla mecánica,72
2025-04-26,Mañana,M-03,Limpieza no programada,26
2025-04-26,Mañana,M-03,Falla eléctrica,42
2025-04-26,Tarde,M-03,Limpieza no programada,23
2025-04-26,Noche,M-03,Cambio de formato,41
2025-04-26,Noche,M-03,Falla mecánica,84
2025-04-26,Noche,M-03,Falla eléctrica,35
2025-04-26,Noche,M-04,Cambio de formato,21
2025-04-26,Noche,M-04,Limpieza no programada,29
2025-04-26,Noche,M-04,Ajuste de calidad,6
2025-04-26,Tarde,M-05,Falla mecánica,60
2025-04-26,Tarde,M-05,Falla mecánica,70
2025-04-26,Noche,M-05,Falla mecánica,30
2025-04-27,Mañana,M-01,Falla mecánica,75
2025-04-27,Mañana,M-01,Cambio de formato,29
2025-04-27,Tarde,M-01,Falla mecánica,71
2025-04-27,Mañana,M-02,Falta de material,17
2025-04-27,Mañana,M-02,Falla mecánica,20
2025-04-27,Noche,M-02,Limpieza no programada,18
2025-04-27,Noche,M-02,Falla mecánica,77
2025-04-27,Noche,M-02,Falta de material,53
2025-04-27,Mañana,M-03,Falla eléctrica,84
2025-04-27,Mañana,M-03,Falta de material,57
2025-04-27,Tarde,M-04,Ajuste de calidad,18
2025-04-27,Tarde,M-04,Cambio de formato,29
2025-04-27,Tarde,M-04,Cambio de formato,44
2025-04-27,Noche,M-04,Falla mecánica,50
2025-04-27,Noche,M-04,Ajuste de calidad,13
2025-04-27,Mañana,M-05,Falla mecánica,28
2025-04-27,Mañana,M-05,Falta de material,42
2025-04-27,Tarde,M-05,Falta de material,19
2025-04-27,Tarde,M-05,Falla mecánica,31
2025-04-28,Tarde,M-01,Falta de material,24
2025-04-28,Tarde,M-02,Falla mecánica,21
2025-04-28,Tarde,M-02,Falla mecánica,15
2025-04-28,Tarde,M-03,Cambio de formato,23
2025-04-28,Noche,M-03,Falla mecánica,61
2025-04-28,Noche,M-03,Ajuste de calidad,16
2025-04-28,Mañana,M-04,Falla mecánica,50
2025-04-28,Tarde,M-04,Falla mecánica,30
2025-04-28,Tarde,M-04,Falla mecánica,39
2025-04-28,Tarde,M-05,Falla mecánica,31
2025-04-29,Mañana,M-01,Otros,16
2025-04-29,Mañana,M-01,Cambio de formato,42
2025-04-29,Mañana,M-01,Falla mecánica,70
2025-04-29,Tarde,M-01,Cambio de formato,20
2025-04-29,Tarde,M-01,Falla mecánica,50
2025-04-29,Tarde,M-01,Falta de material,18
2025-04-29,Mañana,M-02,Cambio de formato,37
2025-04-29,Mañana,M-02,Falla eléctrica,29
2025-04-29,Tarde,M-02,Ajuste de calidad,17
2025-04-29,Tarde,M-03,Falta de material,26
2025-04-29,Noche,M-03,Falta de material,20
2025-04-29,Noche,M-03,Falla mecánica,83
2025-04-29,Tarde,M-05,Falla mecánica,85
2025-04-29,Noche,M-05,Falla mecánica,22
2025-04-29,Noche,M-05,Falta de material,10
2025-04-29,Noche,M-05,Ajuste de calidad,12
2025-04-30,Tarde,M-01,Limpieza no programada,28
2025-04-30,Tarde,M-01,Falla mecánica,63
2025-04-30,Noche,M-01,Falta de material,23
2025-04-30,Tarde,M-02,Falla mecánica,44
2025-04-30,Tarde,M-02,Falta de material,37
2025-04-30,Mañana,M-03,Falla mecánica,77
2025-04-30,Mañana,M-03,Limpieza no programada,15
2025-04-30,Noche,M-03,Falla mecánica,24
2025-04-30,Mañana,M-04,Cambio de formato,43
2025-04-30,Tarde,M-04,Falta de material,34
2025-04-30,Tarde,M-04,Cambio de formato,23
2025-04-30,Noche,M-04,Falla mecánica,46
2025-04-30,Mañana,M-05,Falta de material,60
2025-04-30,Mañana,M-05,Limpieza no programada,13
2025-04-30,Mañana,M-05,Cambio de formato,30
2025-04-30,Noche,M-05,Cambio de formato,35
2025-04-30,Noche,M-05,Falla mecánica,22
2025-05-01,Mañana,M-01,Falla mecánica,20
2025-05-01,Tarde,M-01,Ajuste de calidad,9
2025-05-01,Tarde,M-02,Falta de material,17
2025-05-01,Tarde,M-03,Falla mecánica,20
2025-05-01,Tarde,M-03,Falta de material,21
2025-05-01,Tarde,M-03,Cambio de formato,30
2025-05-01,Mañana,M-04,Cambio de formato,23
2025-05-01,Mañana,M-04,Falla mecánica,78
2025-05-01,Tarde,M-04,Falta de material,14
2025-05-01,Tarde,M-04,Ajuste de calidad,9
2025-05-01,Mañana,M-05,Ajuste de calidad,8
2025-05-01,Mañana,M-05,Falta de material,56
2025-05-01,Mañana,M-05,Falla mecánica,26
2025-05-01,Tarde,M-05,Cambio de formato,35
2025-05-01,Tarde,M-05,Cambio de formato,42
2025-05-01,Noche,M-05,Falla mecánica,46
2025-05-02,Mañana,M-01,Cambio de formato,37
2025-05-02,Tarde,M-01,Cambio de formato,38
2025-05-02,Tarde,M-02,Falla mecánica,29
2025-05-02,Noche,M-02,Falla eléctrica,37
2025-05-02,Noche,M-02,Falla mecánica,33
2025-05-02,Mañana,M-03,Cambio de formato,26
2025-05-02,Mañana,M-03,Ajuste de calidad,6
2025-05-02,Mañana,M-03,Ajuste de calidad,8
2025-05-02,Tarde,M-03,Falla mecánica,69
2025-05-02,Noche,M-03,Falla mecánica,35
2025-05-02,Noche,M-03,Falla mecánica,61
2025-05-02,Tarde,M-04,Cambio de formato,24
2025-05-02,Tarde,M-04,Ajuste de calidad,14
2025-05-02,Noche,M-04,Falta de material,10
2025-05-02,Mañana,M-05,Falla mecánica,37
2025-05-02,Mañana,M-05,Cambio de formato,20
2025-05-02,Tarde,M-05,Cambio de formato,42
2025-05-02,Tarde,M-05,Ajuste de calidad,23
2025-05-02,Tarde,M-05,Cambio de formato,42
2025-05-03,Mañana,M-01,Ajuste de calidad,17
2025-05-03,Mañana,M-01,Falta de material,24
2025-05-03,Mañana,M-01,Cambio de formato,43
2025-05-03,Noche,M-01,Cambio de formato,32
2025-05-03,Mañana,M-02,Falla mecánica,28
2025-05-03,Tarde,M-02,Cambio de formato,27
2025-05-03,Tarde,M-02,Falla mecánica,84
2025-05-03,Noche,M-03,Cambio de formato,21
2025-05-03,Noche,M-03,Cambio de formato,29
2025-05-03,Noche,M-03,Falla mecánica,60
2025-05-03,Noche,M-03,Ajuste de calidad,17
2025-05-03,Tarde,M-04,Cambio de formato,43
2025-05-03,Noche,M-04,Falla mecánica,63
2025-05-03,Noche,M-04,Cambio de formato,21
2025-05-03,Mañana,M-05,Falla eléctrica,31
2025-05-03,Noche,M-05,Otros,15
2025-05-03,Noche,M-05,Cambio de formato,24
2025-05-04,Mañana,M-01,Cambio de formato,42
2025-05-04,Mañana,M-01,Ajuste de calidad,17
2025-05-04,Tarde,M-01,Limpieza no programada,28
2025-05-04,Noche,M-01,Falla mecánica,54
2025-05-04,Noche,M-01,Cambio de formato,45
2025-05-04,Tarde,M-03,Falta de material,18
2025-05-04,Tarde,M-03,Limpieza no programada,28
2025-05-04,Noche,M-03,Cambio de formato,39
2025-05-04,Mañana,M-05,Falta de material,57
2025-05-04,Tarde,M-05,Falla mecánica,28
2025-05-04,Noche,M-05,Falla mecánica,64
2025-05-05,Tarde,M-01,Falla mecánica,38
2025-05-05,Tarde,M-01,Ajuste de calidad,17
2025-05-05,Mañana,M-02,Falta de material,40
2025-05-05,Tarde,M-02,Limpieza no programada,14
2025-05-05,Mañana,M-03,Cambio de formato,33
2025-05-05,Mañana,M-03,Otros,11
2025-05-05,Mañana,M-03,Falla mecánica,17
2025-05-05,Mañana,M-04,Falla eléctrica,87
2025-05-05,Noche,M-04,Limpieza no programada,19
2025-05-05,Mañana,M-05,Cambio de formato,42
2025-05-05,Tarde,M-05,Falla eléctrica,93
2025-05-05,Noche,M-05,Falta de material,14
2025-05-05,Noche,M-05,Falta de material,47
2025-05-06,Mañana,M-01,Limpieza no programada,20
2025-05-06,Mañana,M-01,Falla mecánica,73
2025-05-06,Mañana,M-01,Limpieza no programada,25
2025-05-06,Mañana,M-01,Falla eléctrica,34
2025-05-06,Noche,M-01,Falla eléctrica,101
2025-05-06,Noche,M-01,Cambio de formato,38
2025-05-06,Noche,M-01,Falla mecánica,42
2025-05-06,Mañana,M-02,Ajuste de calidad,24
2025-05-06,Mañana,M-02,Cambio de formato,31
2025-05-06,Tarde,M-02,Limpieza no programada,21
2025-05-06,Noche,M-02,Cambio de formato,23
2025-05-06,Noche,M-02,Falta de material,51
2025-05-06,Noche,M-02,Otros,18
2025-05-06,Mañana,M-03,Cambio de formato,44
2025-05-06,Tarde,M-03,Cambio de formato,37
2025-05-06,Noche,M-03,Ajuste de calidad,18
2025-05-06,Mañana,M-04,Falla eléctrica,32
2025-05-06,Mañana,M-04,Otros,8
2025-05-06,Mañana,M-04,Falla mecánica,17
2025-05-06,Tarde,M-04,Ajuste de calidad,22
2025-05-06,Noche,M-04,Falla mecánica,52
2025-05-06,Mañana,M-05,Falta de material,17
2025-05-06,Mañana,M-05,Falla mecánica,75
2025-05-06,Tarde,M-05,Cambio de formato,40
2025-05-06,Tarde,M-05,Falta de material,57
2025-05-06,Noche,M-05,Cambio de formato,28
2025-05-06,Noche,M-05,Falla eléctrica,53
2025-05-07,Mañana,M-01,Falta de material,10
2025-05-07,Mañana,M-01,Falla eléctrica,73
2025-05-07,Mañana,M-01,Falla mecánica,18
2025-05-07,Tarde,M-01,Ajuste de calidad,24
2025-05-07,Tarde,M-01,Cambio de formato,25
2025-05-07,Mañana,M-02,Ajuste de calidad,23
2025-05-07,Tarde,M-02,Falta de material,35
2025-05-07,Noche,M-02,Falla mecánica,31
2025-05-07,Mañana,M-03,Ajuste de calidad,25
2025-05-07,Mañana,M-03,Falla eléctrica,90
2025-05-07,Noche,M-03,Falla mecánica,84
2025-05-07,Noche,M-03,Falla eléctrica,30
2025-05-07,Mañana,M-04,Otros,16
2025-05-07,Mañana,M-04,Falla mecánica,43
2025-05-07,Noche,M-04,Falta de material,27
2025-05-07,Noche,M-04,Falla mecánica,33
2025-05-07,Mañana,M-05,Falla mecánica,73
2025-05-08,Tarde,M-01,Cambio de formato,40
2025-05-08,Mañana,M-02,Falla mecánica,16
2025-05-08,Mañana,M-02,Falla eléctrica,104
2025-05-08,Noche,M-02,Falta de material,44
2025-05-08,Tarde,M-03,Cambio de formato,44
2025-05-08,Mañana,M-05,Cambio de formato,36
2025-05-08,Mañana,M-05,Limpieza no programada,16
2025-05-08,Tarde,M-05,Falta de material,35
2025-05-08,Tarde,M-05,Falla mecánica,90
2025-05-08,Noche,M-05,Cambio de formato,34
2025-05-08,Noche,M-05,Cambio de formato,43
2025-05-08,Noche,M-05,Falla mecánica,55
2025-05-09,Mañana,M-01,Falta de material,33
2025-05-09,Tarde,M-01,Falla eléctrica,85
2025-05-09,Noche,M-01,Falla eléctrica,87
2025-05-09,Mañana,M-03,Falla mecánica,57
2025-05-09,Tarde,M-03,Falla mecánica,23
2025-05-09,Noche,M-03,Falla mecánica,50
2025-05-09,Mañana,M-04,Falta de material,46
2025-05-09,Mañana,M-04,Falla eléctrica,73
2025-05-09,Tarde,M-04,Falla mecánica,21
2025-05-09,Tarde,M-04,Ajuste de calidad,20
2025-05-09,Mañana,M-05,Falla mecánica,17
2025-05-09,Tarde,M-05,Otros,19
2025-05-09,Tarde,M-05,Falla mecánica,66
2025-05-09,Noche,M-05,Cambio de formato,20
2025-05-10,Mañana,M-01,Falta de material,27
2025-05-10,Mañana,M-01,Cambio de formato,31
2025-05-10,Noche,M-01,Cambio de formato,40
2025-05-10,Tarde,M-03,Falla eléctrica,20
2025-05-10,Mañana,M-04,Falla mecánica,57
2025-05-10,Mañana,M-04,Falta de material,60
2025-05-10,Mañana,M-04,Ajuste de calidad,13
2025-05-10,Tarde,M-04,Falla mecánica,55
2025-05-10,Noche,M-04,Limpieza no programada,23
2025-05-10,Noche,M-04,Falta de material,52
2025-05-10,Mañana,M-05,Falta de material,27
2025-05-11,Mañana,M-01,Ajuste de calidad,11
2025-05-11,Tarde,M-01,Falla mecánica,42
2025-05-11,Noche,M-01,Cambio de formato,38
2025-05-11,Tarde,M-02,Ajuste de calidad,8
2025-05-11,Mañana,M-03,Ajuste de calidad,11
2025-05-11,Tarde,M-03,Limpieza no programada,28
2025-05-11,Tarde,M-03,Falta de material,19
2025-05-11,Mañana,M-05,Cambio de formato,34
2025-05-11,Tarde,M-05,Ajuste de calidad,18
2025-05-12,Mañana,M-01,Falla mecánica,21
2025-05-12,Tarde,M-02,Falla mecánica,49
2025-05-12,Mañana,M-03,Falla mecánica,38
2025-05-12,Tarde,M-03,Cambio de formato,42
2025-05-12,Mañana,M-05,Limpieza no programada,28
2025-05-12,Tarde,M-05,Falla mecánica,17
2025-05-12,Noche,M-05,Cambio de formato,25
2025-05-12,Noche,M-05,Ajuste de calidad,8
2025-05-13,Tarde,M-01,Falta de material,26
2025-05-13,Mañana,M-02,Falla eléctrica,96
2025-05-13,Mañana,M-02,Cambio de formato,28
2025-05-13,Noche,M-02,Falla mecánica,78
2025-05-13,Mañana,M-03,Cambio de formato,26
2025-05-13,Mañana,M-03,Ajuste de calidad,11
2025-05-13,Noche,M-03,Falla eléctrica,87
2025-05-13,Tarde,M-04,Falla mecánica,39
2025-05-13,Tarde,M-04,Falla mecánica,81
2025-05-13,Tarde,M-04,Falta de material,49
2025-05-13,Noche,M-04,Ajuste de calidad,16
2025-05-13,Mañana,M-05,Falta de material,39
2025-05-13,Noche,M-05,Falla mecánica,52
2025-05-14,Tarde,M-02,Falla mecánica,26
2025-05-14,Tarde,M-02,Falta de material,19
2025-05-14,Noche,M-02,Falla mecánica,43
2025-05-14,Tarde,M-03,Falla eléctrica,53
2025-05-14,Mañana,M-04,Falla mecánica,40
2025-05-14,Mañana,M-04,Falla mecánica,68
2025-05-14,Noche,M-04,Cambio de formato,33
2025-05-14,Mañana,M-05,Cambio de formato,41
2025-05-14,Mañana,M-05,Falta de material,39
2025-05-14,Tarde,M-05,Cambio de formato,37
2025-05-14,Tarde,M-05,Falla mecánica,68
2025-05-14,Tarde,M-05,Falla mecánica,32
2025-05-15,Mañana,M-01,Falta de material,28
2025-05-15,Noche,M-01,Cambio de formato,21
2025-05-15,Noche,M-01,Falla mecánica,49
2025-05-15,Tarde,M-02,Cambio de formato,21
2025-05-15,Noche,M-02,Falta de material,54
2025-05-15,Mañana,M-03,Cambio de formato,27
2025-05-15,Mañana,M-03,Falla eléctrica,101
2025-05-15,Tarde,M-03,Otros,5
2025-05-15,Mañana,M-04,Cambio de formato,27
2025-05-15,Mañana,M-04,Falla mecánica,75
2025-05-15,Noche,M-04,Falla mecánica,45
2025-05-15,Mañana,M-05,Falta de material,52
2025-05-15,Mañana,M-05,Falta de material,37
2025-05-15,Noche,M-05,Falta de material,22
2025-05-16,Mañana,M-01,Limpieza no programada,25
2025-05-16,Noche,M-01,Falla mecánica,51
2025-05-16,Noche,M-01,Cambio de formato,38
2025-05-16,Tarde,M-02,Falla eléctrica,65
2025-05-16,Noche,M-02,Falla mecánica,35
2025-05-16,Noche,M-02,Cambio de formato,36
2025-05-16,Mañana,M-03,Cambio de formato,25
2025-05-16,Tarde,M-03,Cambio de formato,42
2025-05-16,Tarde,M-03,Falla eléctrica,37
2025-05-16,Noche,M-03,Cambio de formato,40
2025-05-16,Mañana,M-04,Falla mecánica,79
2025-05-16,Noche,M-05,Ajuste de calidad,12
2025-05-17,Mañana,M-01,Cambio de formato,33
2025-05-17,Mañana,M-01,Falla eléctrica,27
2025-05-17,Tarde,M-01,Falla mecánica,62
2025-05-17,Tarde,M-01,Falta de material,11
